name,brand,categoryId,categoryName,weight,dimensions,stockQuantity,minStockLevel,rating,reviewCount,salesCount,viewCount,isFeatured,isOnSale,isRentable,rentalPricePerDay,tags,imagesCount,competitorPrice,supplierCost,shippingCost,price
Quechua nature 959,Quechua,8,nature,1.36,29x18x23,49,18,3.3,25,137,2192,False,False,False,0.0,"[""waterproof""]",5,159.66,66.86,7.01,205.9
Patagonia day 960,Patagonia,7,day,1.8,48x22x11,145,15,2.9,180,329,3948,True,True,False,0.0,"[""windproof"", ""hiking"", ""solo""]",6,193.59,84.1,9.76,154.63
The North Face nature 961,The North Face,8,nature,2.84,44x27x16,20,6,3.9,79,85,1530,False,False,False,0.0,"[""ultralight"", ""lightweight"", ""windproof"", ""UV-resistant""]",4,285.5,123.65,10.1,334.18
MSR indoor 962,MSR,5,indoor,0.16,29x17x26,40,19,3.0,97,167,3006,False,False,False,0.0,"[""waterproof""]",7,158.72,71.56,4.1,189.18
Ozark Trail day 963,Ozark Trail,7,day,1.34,15x30x26,141,20,4.6,220,19,114,False,False,False,0.0,"[""4-season""]",8,70.16,20.09,9.83,68.26
Patagonia indoor 964,Patagonia,5,indoor,0.21,45x29x13,9,18,3.7,139,103,1133,False,False,False,0.0,"[""4-season"", ""windproof""]",7,0.0,71.09,7.66,181.79
MSR night 965,MSR,6,night,0.32,31x22x23,186,8,3.6,28,209,3135,False,False,False,0.0,"[""4-season""]",4,109.22,52.43,3.73,130.3
The North Face sport 966,The North Face,4,sport,0.55,37x14x29,50,20,3.1,4,202,2424,False,False,False,0.0,"[""backpacking""]",6,404.71,163.73,6.13,364.73
Black Diamond night 967,Black Diamond,6,night,0.18,27x32x30,44,9,4.7,85,90,540,False,False,False,0.0,"[""4-season"", ""ultralight"", ""waterproof"", ""windproof""]",1,143.28,65.23,3.72,157.18
Ozark Trail camp 968,Ozark Trail,3,camp,0.59,36x39x13,148,26,3.2,13,52,364,False,False,False,0.0,"[""waterproof"", ""backpacking"", ""foldable""]",8,148.58,46.16,4.06,162.87
Osprey outdoor 969,Osprey,2,outdoor,2.51,38x14x30,82,26,4.1,134,346,6920,False,False,False,0.0,"[""car-camping"", ""windproof""]",8,166.46,66.6,8.27,179.15
Quechua camp 970,Quechua,3,camp,3.72,25x30x11,46,19,3.8,9,102,714,False,False,False,0.0,"[""ultralight"", ""backpacking""]",2,244.18,104.38,15.0,256.16
Patagonia camp 971,Patagonia,3,camp,1.8,14x24x6,12,20,2.8,57,230,1610,True,False,False,0.0,"[""compact""]",5,0.0,178.59,9.67,431.03
Wakeman Tents 972,Wakeman,1,Tents,6.01,263x249x195,90,13,4.8,35,130,1170,True,False,False,0.0,"[""4-season"", ""UV-resistant""]",4,260.84,69.11,20.16,305.43
Ozark Trail sport 973,Ozark Trail,4,sport,0.83,10x32x22,5,11,3.6,29,735,7350,False,False,False,0.0,"[""windproof"", ""ultralight"", ""UV-resistant"", ""foldable""]",4,0.0,37.26,5.79,159.31
Coleman indoor 974,Coleman,5,indoor,1.07,42x31x16,78,7,3.3,244,118,590,False,False,False,0.0,"[""durable"", ""compact"", ""hiking""]",6,97.63,41.83,5.94,108.63
Wakeman sport 975,Wakeman,4,sport,1.88,20x15x16,159,23,3.6,226,627,8151,False,True,False,0.0,"[""4-season"", ""backpacking"", ""windproof""]",3,128.35,40.53,10.69,105.86
Marmot Tents 976,Marmot,1,Tents,1.68,205x188x175,89,15,2.7,8,149,2533,False,True,False,0.0,"[""UV-resistant"", ""windproof"", ""eco-friendly""]",6,378.66,155.15,7.9,337.8
Black Diamond day 977,Black Diamond,7,day,0.88,31x31x13,171,24,3.6,17,587,11153,False,True,False,0.0,"[""hiking""]",1,0.0,83.01,8.58,182.36
Patagonia night 978,Patagonia,6,night,0.16,19x13x10,57,30,3.0,90,545,4360,False,False,False,0.0,"[""4-season""]",2,115.84,53.67,7.52,136.94
Stansport night 979,Stansport,6,night,0.71,43x20x13,182,22,3.2,46,282,2256,False,True,False,0.0,"[""eco-friendly""]",1,0.0,14.04,6.18,44.45
Coleman day 980,Coleman,7,day,0.44,34x30x17,172,14,5.0,13,335,3015,True,False,False,0.0,"[""car-camping"", ""solo"", ""eco-friendly""]",7,106.91,45.02,6.45,131.14
Stansport indoor 981,Stansport,5,indoor,0.44,14x11x14,185,10,2.8,20,37,666,True,False,False,0.0,"[""waterproof"", ""family""]",5,56.52,19.99,5.91,61.01
Patagonia sport 982,Patagonia,4,sport,3.49,27x28x27,130,21,3.2,14,0,0,False,False,False,0.0,"[""durable"", ""UV-resistant"", ""windproof"", ""eco-friendly""]",2,391.78,171.79,13.04,379.86
Ozark Trail camp 983,Ozark Trail,3,camp,2.82,22x27x17,188,11,4.2,57,52,416,False,True,False,0.0,"[""foldable"", ""4-season""]",2,132.89,40.07,11.12,139.74
Quechua Tents 984,Quechua,1,Tents,5.07,272x165x107,45,19,4.1,6,5,75,False,False,False,0.0,"[""compact"", ""eco-friendly""]",7,0.0,137.37,17.34,446.44
MSR day 985,MSR,7,day,1.16,15x26x15,62,25,4.6,8,75,1350,False,True,False,0.0,"[""ultralight"", ""windproof""]",2,0.0,84.43,8.8,148.26
MSR day 986,MSR,7,day,1.58,19x13x26,63,22,3.5,58,280,2240,False,False,False,0.0,"[""foldable"", ""durable""]",4,152.02,64.28,5.54,162.72
MSR night 987,MSR,6,night,1.17,50x33x16,135,23,3.7,19,964,6748,False,False,False,0.0,"[""hiking""]",3,126.08,65.22,9.52,146.43
Wakeman Tents 988,Wakeman,1,Tents,2.33,275x257x174,167,22,4.7,76,244,1952,False,False,True,20.4,"[""solo""]",4,0.0,78.95,10.65,279.72
Quechua indoor 989,Quechua,5,indoor,1.66,49x37x16,188,23,4.2,62,357,3570,False,False,False,0.0,"[""car-camping"", ""hiking"", ""eco-friendly"", ""4-season""]",2,0.0,36.57,8.0,114.37
Quechua camp 990,Quechua,3,camp,2.39,48x10x19,157,13,3.6,96,56,784,False,False,False,0.0,"[""UV-resistant"", ""4-season"", ""durable""]",8,290.52,90.61,9.5,243.12
Teton Sports camp 991,Teton Sports,3,camp,0.62,28x22x13,16,7,3.5,163,299,4186,False,False,True,12.48,"[""compact"", ""durable"", ""windproof""]",4,159.79,39.83,6.64,168.32
Patagonia indoor 992,Patagonia,5,indoor,1.3,11x18x14,73,15,3.5,60,36,432,False,False,False,0.0,"[""eco-friendly"", ""durable"", ""car-camping""]",1,206.23,70.58,9.07,179.29
Wakeman camp 993,Wakeman,3,camp,5.93,21x18x22,2,13,4.1,32,46,782,False,True,False,0.0,"[""waterproof""]",6,148.43,42.08,15.3,145.88
Black Diamond outdoor 994,Black Diamond,2,outdoor,2.46,32x23x12,170,5,2.5,94,69,759,False,False,True,19.84,"[""car-camping""]",3,284.98,113.31,13.16,265.37
Quechua nature 995,Quechua,8,nature,2.22,32x22x14,0,8,4.8,18,212,1272,False,False,False,0.0,"[""compact"", ""ultralight"", ""waterproof""]",5,0.0,75.78,10.67,218.03
Osprey sport 996,Osprey,4,sport,3.12,23x23x16,110,27,4.9,43,5,70,False,True,False,0.0,"[""waterproof""]",2,194.94,91.85,16.29,201.28
Black Diamond Tents 997,Black Diamond,1,Tents,7.6,204x246x118,77,30,3.2,79,350,4900,False,False,False,0.0,"[""windproof"", ""solo"", ""4-season"", ""family""]",3,792.77,296.21,19.63,713.31
Quechua outdoor 998,Quechua,2,outdoor,0.63,26x25x14,122,20,4.8,23,3,54,True,False,False,0.0,"[""backpacking"", ""eco-friendly"", ""waterproof""]",7,182.3,65.17,3.15,187.7
Ozark Trail indoor 999,Ozark Trail,5,indoor,0.72,28x20x28,95,16,3.2,144,516,7740,False,False,False,0.0,"[""4-season""]",4,54.96,17.01,5.66,72.99
MSR outdoor 1000,MSR,2,outdoor,2.84,41x15x18,0,29,4.3,148,199,1194,False,False,False,0.0,"[""compact"", ""backpacking""]",5,290.93,126.01,10.95,302.27
Teton Sports sport 1001,Teton Sports,4,sport,0.93,42x20x20,182,16,3.4,48,60,900,False,False,False,0.0,"[""lightweight"", ""hiking"", ""UV-resistant""]",2,141.83,39.68,8.05,132.58
Patagonia nature 1002,Patagonia,8,nature,1.06,38x37x21,135,28,2.6,154,642,3852,False,True,False,0.0,"[""solo"", ""eco-friendly""]",5,330.82,116.93,6.38,241.03
Osprey outdoor 1003,Osprey,2,outdoor,0.94,43x16x18,179,7,2.8,39,488,6832,False,False,True,12.4,"[""ultralight"", ""lightweight""]",2,160.74,65.99,5.79,164.88
Black Diamond sport 1004,Black Diamond,4,sport,2.17,37x15x15,109,26,4.6,185,68,680,False,False,False,0.0,"[""ultralight"", ""waterproof"", ""family"", ""car-camping""]",2,313.36,172.89,12.12,384.99
MSR night 1005,MSR,6,night,1.4,37x31x20,104,11,2.8,275,20,280,False,False,False,0.0,"[""solo""]",5,113.35,61.56,10.29,108.76
Marmot indoor 1006,Marmot,5,indoor,1.23,46x18x17,113,25,3.7,83,23,460,False,False,False,0.0,"[""durable"", ""UV-resistant""]",7,121.99,39.59,12.06,123.41
Quechua indoor 1007,Quechua,5,indoor,1.23,48x23x26,176,21,2.6,45,1761,8805,True,True,False,0.0,"[""4-season"", ""lightweight"", ""foldable""]",5,0.0,38.89,4.51,105.68
MSR indoor 1008,MSR,5,indoor,1.08,33x36x29,70,20,4.1,65,116,1972,False,False,False,0.0,"[""backpacking"", ""4-season"", ""car-camping""]",6,173.76,80.17,10.68,180.25
Ozark Trail night 1009,Ozark Trail,6,night,0.72,43x27x11,151,25,2.8,37,21,168,True,True,False,0.0,"[""windproof""]",8,0.0,14.76,7.79,36.1
Osprey outdoor 1010,Osprey,2,outdoor,2.78,43x13x7,192,10,2.5,36,187,2805,False,False,False,0.0,"[""car-camping"", ""hiking""]",4,158.68,64.39,15.33,162.64
Black Diamond Tents 1011,Black Diamond,1,Tents,5.26,294x192x113,192,19,3.8,98,2,30,False,False,False,0.0,"[""durable"", ""waterproof"", ""windproof""]",8,802.97,316.08,25.27,795.21
Quechua Tents 1012,Quechua,1,Tents,2.08,240x199x116,108,26,3.3,19,325,5850,False,False,False,0.0,"[""foldable"", ""waterproof"", ""eco-friendly"", ""compact""]",7,473.49,177.44,9.45,461.79
Stansport Tents 1013,Stansport,1,Tents,7.73,292x259x105,147,23,4.4,130,444,3552,False,False,True,20.4,"[""solo"", ""lightweight"", ""ultralight""]",1,274.43,77.25,32.69,298.35
Ozark Trail night 1014,Ozark Trail,6,night,0.29,38x12x11,10,27,4.5,63,20,160,False,True,False,0.0,"[""ultralight"", ""hiking"", ""eco-friendly"", ""windproof""]",6,0.0,13.16,5.11,42.57
Teton Sports day 1015,Teton Sports,7,day,0.11,28x24x26,61,12,3.1,121,417,6672,False,True,False,0.0,"[""solo""]",2,74.96,17.96,7.48,64.04
Marmot night 1016,Marmot,6,night,0.59,42x39x12,149,20,4.6,129,218,2616,False,True,False,0.0,"[""compact""]",8,87.01,33.84,4.75,72.32
Osprey camp 1017,Osprey,3,camp,2.75,36x12x6,139,8,2.6,77,406,4060,False,False,False,0.0,"[""lightweight"", ""windproof"", ""foldable""]",8,294.46,94.15,8.56,266.82
Wakeman night 1018,Wakeman,6,night,0.52,41x16x5,137,13,4.7,14,65,975,False,False,False,0.0,"[""4-season""]",3,43.97,15.82,5.06,52.63
Marmot nature 1019,Marmot,8,nature,0.93,46x23x23,130,30,3.0,191,426,3834,False,False,False,0.0,"[""UV-resistant"", ""waterproof""]",1,177.78,65.46,8.14,198.36
Osprey day 1020,Osprey,7,day,1.55,25x36x29,145,15,3.5,72,318,1590,False,False,False,0.0,"[""lightweight"", ""windproof"", ""foldable""]",8,101.01,37.25,8.95,112.67
Osprey camp 1021,Osprey,3,camp,5.78,12x16x14,50,11,2.8,80,51,663,True,False,False,0.0,"[""eco-friendly"", ""foldable"", ""UV-resistant""]",2,0.0,113.18,24.33,284.14
Black Diamond nature 1022,Black Diamond,8,nature,0.82,10x29x5,166,24,3.9,51,378,7182,False,False,False,0.0,"[""ultralight""]",2,337.53,122.57,8.46,325.75
Black Diamond night 1023,Black Diamond,6,night,0.29,15x29x6,5,28,3.8,30,82,1476,False,True,False,0.0,"[""windproof"", ""UV-resistant""]",6,138.15,53.53,2.77,105.04
Osprey nature 1024,Osprey,8,nature,2.18,14x11x24,194,20,2.8,19,165,2145,False,True,False,0.0,"[""solo"", ""eco-friendly"", ""ultralight""]",5,171.18,70.19,12.07,160.43
Wakeman outdoor 1025,Wakeman,2,outdoor,2.22,15x25x14,192,30,4.8,16,24,216,False,False,True,7.44,"[""ultralight"", ""4-season"", ""windproof"", ""solo""]",3,109.43,28.39,8.34,112.52
Coleman camp 1026,Coleman,3,camp,0.78,20x11x9,44,29,2.5,95,144,1584,False,True,False,0.0,"[""waterproof"", ""4-season"", ""car-camping"", ""hiking""]",1,240.58,89.68,6.36,211.16
Teton Sports Tents 1027,Teton Sports,1,Tents,5.21,263x212x117,100,15,3.3,127,95,1140,False,False,True,20.4,"[""waterproof"", ""UV-resistant"", ""lightweight""]",1,258.24,69.54,23.3,277.32
Osprey Tents 1028,Osprey,1,Tents,2.62,263x186x123,22,8,3.0,94,91,1729,False,False,False,0.0,"[""UV-resistant"", ""lightweight"", ""compact"", ""hiking""]",1,471.81,141.81,11.88,448.28
Quechua indoor 1029,Quechua,5,indoor,1.04,19x36x12,190,29,4.7,31,94,1222,False,True,False,0.0,"[""family"", ""UV-resistant"", ""ultralight"", ""hiking""]",5,122.76,41.7,10.65,96.54
MSR indoor 1030,MSR,5,indoor,0.75,38x35x20,23,10,3.0,16,355,3195,False,True,False,0.0,"[""durable""]",7,190.3,70.77,8.54,150.51
Black Diamond Tents 1031,Black Diamond,1,Tents,2.35,288x241x174,164,22,4.2,24,325,5850,False,False,True,54.4,"[""family"", ""solo""]",6,710.61,297.64,12.2,716.24
Marmot outdoor 1032,Marmot,2,outdoor,1.66,36x18x20,27,22,2.6,134,451,3608,False,True,False,0.0,"[""foldable"", ""durable"", ""eco-friendly""]",7,153.7,66.36,9.62,128.72
MSR day 1033,MSR,7,day,0.61,17x28x6,15,20,3.0,7,360,6120,False,False,False,0.0,"[""durable""]",5,181.45,74.61,7.44,185.76
Patagonia camp 1034,Patagonia,3,camp,5.63,30x17x13,12,22,3.6,36,169,1014,False,False,False,0.0,"[""windproof"", ""ultralight""]",5,459.94,202.28,22.27,461.4
Coleman day 1035,Coleman,7,day,1.93,22x33x28,129,20,3.6,3,329,1974,False,False,False,0.0,"[""4-season""]",3,89.61,38.83,7.08,100.45
Quechua Tents 1036,Quechua,1,Tents,5.07,266x173x115,53,13,4.8,31,684,3420,False,True,True,34.0,"[""ultralight"", ""durable"", ""lightweight"", ""windproof""]",2,0.0,155.54,22.11,408.1
The North Face day 1037,The North Face,7,day,0.39,34x10x22,98,30,2.6,184,1668,11676,False,False,False,0.0,"[""foldable"", ""UV-resistant"", ""durable"", ""waterproof""]",6,191.7,69.59,4.33,213.02
Ozark Trail indoor 1038,Ozark Trail,5,indoor,0.84,37x13x8,140,28,5.0,139,559,3913,False,False,False,0.0,"[""compact"", ""ultralight"", ""windproof""]",4,0.0,16.68,6.88,85.14
Patagonia nature 1039,Patagonia,8,nature,2.01,50x18x30,81,26,4.8,5,29,203,True,False,False,0.0,"[""waterproof"", ""ultralight""]",1,334.98,140.96,7.19,323.89
Quechua outdoor 1040,Quechua,2,outdoor,2.84,45x14x13,71,25,3.0,544,118,1416,False,True,True,12.4,"[""backpacking"", ""4-season"", ""foldable"", ""waterproof""]",1,178.58,60.79,11.17,130.6
Stansport camp 1041,Stansport,3,camp,3.32,32x26x7,176,20,4.4,156,1813,12691,False,False,False,0.0,"[""waterproof"", ""car-camping""]",5,181.23,48.15,17.88,218.73
MSR night 1042,MSR,6,night,0.32,45x40x9,163,22,3.7,22,12,192,False,False,False,0.0,"[""eco-friendly""]",6,112.71,65.04,5.43,122.12
Ozark Trail outdoor 1043,Ozark Trail,2,outdoor,1.1,26x23x18,17,5,2.8,1,134,2412,False,False,False,0.0,"[""durable"", ""4-season"", ""ultralight"", ""waterproof""]",1,80.08,23.86,10.47,88.7
MSR outdoor 1044,MSR,2,outdoor,2.73,26x40x22,117,27,3.9,122,250,2250,True,True,False,0.0,"[""lightweight"", ""solo"", ""UV-resistant"", ""4-season""]",6,0.0,101.57,14.44,233.08
Osprey Tents 1045,Osprey,1,Tents,6.25,256x257x128,192,25,4.3,21,4,72,False,False,False,0.0,"[""UV-resistant"", ""4-season""]",5,491.45,184.44,16.9,444.9
The North Face day 1046,The North Face,7,day,1.47,36x12x20,85,18,2.8,115,293,2051,False,False,False,0.0,"[""ultralight"", ""solo"", ""car-camping""]",3,192.51,82.37,12.88,183.74
Quechua camp 1047,Quechua,3,camp,0.52,49x38x19,117,18,4.4,66,293,2637,False,True,False,0.0,"[""4-season"", ""windproof"", ""UV-resistant"", ""family""]",8,0.0,95.6,8.07,289.69
Teton Sports indoor 1048,Teton Sports,5,indoor,1.31,30x37x13,20,30,3.2,159,265,5035,False,False,False,0.0,"[""family"", ""4-season"", ""windproof"", ""ultralight""]",4,66.34,18.55,9.91,68.7
The North Face indoor 1049,The North Face,5,indoor,1.9,46x35x10,189,5,3.3,113,175,3150,False,False,False,0.0,"[""4-season"", ""solo"", ""family""]",7,0.0,69.29,9.95,182.51
Coleman indoor 1050,Coleman,5,indoor,1.26,47x35x14,196,21,4.1,98,147,1029,True,False,False,0.0,"[""ultralight"", ""family"", ""UV-resistant"", ""solo""]",3,100.75,44.21,5.75,121.69
Ozark Trail outdoor 1051,Ozark Trail,2,outdoor,2.34,27x12x30,137,28,3.8,210,794,14292,True,False,True,7.44,"[""family"", ""ultralight"", ""compact""]",3,82.02,26.62,6.57,101.27
The North Face sport 1052,The North Face,4,sport,2.25,13x32x11,13,8,2.8,33,225,3825,False,False,False,0.0,"[""waterproof"", ""UV-resistant"", ""ultralight"", ""4-season""]",8,380.29,131.77,12.61,373.01
Patagonia Tents 1053,Patagonia,1,Tents,4.59,205x176x180,8,29,2.7,71,16,208,False,False,False,0.0,"[""eco-friendly"", ""compact"", ""car-camping"", ""hiking""]",7,718.35,270.82,14.01,711.73
Quechua camp 1054,Quechua,3,camp,5.15,38x20x12,184,15,4.2,48,336,2016,False,True,False,0.0,"[""lightweight""]",3,221.86,102.83,20.16,206.66
The North Face outdoor 1055,The North Face,2,outdoor,2.26,16x23x5,142,22,3.7,227,54,540,False,False,False,0.0,"[""hiking""]",2,230.48,110.65,12.51,273.3
MSR nature 1056,MSR,8,nature,1.97,36x27x8,173,5,2.8,55,352,3872,False,False,False,0.0,"[""waterproof"", ""backpacking""]",3,301.86,128.57,11.5,324.41
Ozark Trail indoor 1057,Ozark Trail,5,indoor,1.05,21x15x8,200,17,2.5,25,50,800,False,False,False,0.0,"[""ultralight"", ""hiking""]",1,72.85,16.53,8.96,70.03
Teton Sports day 1058,Teton Sports,7,day,0.86,46x37x16,141,27,4.2,80,274,4658,False,False,False,0.0,"[""ultralight""]",3,55.01,18.74,6.61,69.38
Quechua outdoor 1059,Quechua,2,outdoor,0.11,28x37x11,104,27,2.6,48,330,2640,False,False,True,12.4,"[""UV-resistant"", ""eco-friendly"", ""4-season""]",2,0.0,66.46,4.4,152.91
Teton Sports sport 1060,Teton Sports,4,sport,1.42,14x22x20,128,28,2.8,145,55,770,True,True,False,0.0,"[""waterproof"", ""4-season""]",6,110.35,34.14,10.19,105.08
Stansport day 1061,Stansport,7,day,1.74,26x34x9,59,20,3.2,145,487,5844,False,False,False,0.0,"[""UV-resistant"", ""backpacking"", ""hiking""]",7,71.64,17.38,7.08,73.68
Quechua outdoor 1062,Quechua,2,outdoor,1.68,33x34x23,82,20,3.7,259,230,3450,False,False,True,12.4,"[""ultralight"", ""durable""]",2,0.0,51.41,8.98,149.56
Quechua night 1063,Quechua,6,night,0.94,39x24x9,163,6,3.1,13,255,4335,True,False,False,0.0,"[""eco-friendly"", ""family"", ""hiking""]",6,76.2,27.31,4.9,83.89
Osprey outdoor 1064,Osprey,2,outdoor,1.21,16x25x15,52,14,2.8,25,762,14478,True,False,True,12.4,"[""ultralight""]",4,144.22,54.72,8.58,187.59
MSR Tents 1065,MSR,1,Tents,4.48,257x197x171,18,21,4.7,35,16,224,False,False,True,54.4,"[""compact"", ""car-camping"", ""hiking"", ""4-season""]",5,761.4,276.72,12.54,831.52
Osprey Tents 1066,Osprey,1,Tents,2.84,245x182x127,34,21,3.5,2,165,2145,True,False,True,34.0,"[""backpacking"", ""hiking"", ""foldable"", ""4-season""]",7,411.57,160.45,11.65,463.54
Teton Sports nature 1067,Teton Sports,8,nature,2.98,32x35x5,67,26,2.6,170,643,3215,False,False,False,0.0,"[""family"", ""waterproof""]",3,108.74,34.21,8.21,113.05
Black Diamond nature 1068,Black Diamond,8,nature,2.86,40x26x24,83,19,3.9,86,71,497,False,False,False,0.0,"[""foldable""]",8,294.23,144.25,12.18,323.41
Quechua night 1069,Quechua,6,night,0.44,23x15x6,19,27,3.1,27,486,8748,False,False,False,0.0,"[""backpacking"", ""foldable""]",3,92.09,32.97,7.96,85.96
Wakeman camp 1070,Wakeman,3,camp,4.08,33x13x14,27,13,2.9,471,9,72,False,False,False,0.0,"[""4-season"", ""durable"", ""car-camping""]",7,141.58,46.66,18.88,152.91
The North Face sport 1071,The North Face,4,sport,2.46,27x15x26,108,17,3.4,290,187,1496,False,True,False,0.0,"[""lightweight""]",5,412.19,169.03,12.0,357.21
Patagonia nature 1072,Patagonia,8,nature,2.33,10x40x6,18,14,2.7,150,19,95,False,False,False,0.0,"[""UV-resistant"", ""eco-friendly"", ""waterproof"", ""solo""]",4,0.0,150.05,9.73,282.51
MSR sport 1073,MSR,4,sport,2.44,24x40x23,46,6,3.5,296,509,9671,False,False,False,0.0,"[""ultralight"", ""car-camping"", ""waterproof"", ""windproof""]",7,386.62,171.18,12.51,388.06
Coleman night 1074,Coleman,6,night,0.87,21x27x7,157,10,2.7,153,834,13344,False,False,False,0.0,"[""eco-friendly"", ""backpacking""]",2,80.94,26.83,8.78,87.15
Black Diamond day 1075,Black Diamond,7,day,0.92,20x27x25,76,14,3.4,5,71,426,False,False,False,0.0,"[""backpacking"", ""windproof""]",6,162.27,67.1,6.69,165.36
Teton Sports sport 1076,Teton Sports,4,sport,3.48,10x31x27,5,8,3.7,20,189,3024,False,True,False,0.0,"[""windproof"", ""UV-resistant"", ""waterproof"", ""4-season""]",3,126.06,37.94,15.41,100.96
MSR Tents 1077,MSR,1,Tents,3.05,231x202x122,95,5,3.0,14,47,329,False,False,False,0.0,"[""solo"", ""ultralight""]",3,631.59,263.09,11.59,660.41
Quechua sport 1078,Quechua,4,sport,1.57,12x17x17,95,23,2.7,289,427,3843,False,False,False,0.0,"[""eco-friendly"", ""foldable"", ""compact""]",5,208.16,93.3,10.02,221.2
Teton Sports sport 1079,Teton Sports,4,sport,1.21,46x33x28,49,22,3.0,26,480,5760,False,False,False,0.0,"[""solo""]",4,0.0,43.57,6.04,144.77
MSR outdoor 1080,MSR,2,outdoor,1.39,41x22x11,192,7,4.6,31,106,1378,False,True,False,0.0,"[""waterproof"", ""lightweight""]",8,0.0,106.02,7.63,215.0
Coleman nature 1081,Coleman,8,nature,0.71,35x24x7,40,27,4.0,23,131,1703,True,True,False,0.0,"[""durable""]",4,186.27,76.1,4.0,156.24
Osprey outdoor 1082,Osprey,2,outdoor,1.02,49x23x8,32,19,3.4,89,19,323,False,False,True,12.4,"[""foldable"", ""waterproof""]",4,137.33,61.86,10.07,158.17
The North Face Tents 1083,The North Face,1,Tents,7.18,212x219x126,168,28,3.9,12,125,1250,False,False,True,54.4,"[""solo"", ""waterproof"", ""UV-resistant""]",3,742.48,284.93,19.74,724.99
Teton Sports outdoor 1084,Teton Sports,2,outdoor,1.51,42x27x12,60,27,4.1,159,50,700,False,True,False,0.0,"[""windproof"", ""4-season"", ""UV-resistant""]",5,83.18,28.66,7.76,86.28
Stansport night 1085,Stansport,6,night,0.11,20x28x23,151,22,4.8,28,248,1984,False,False,False,0.0,"[""ultralight"", ""UV-resistant""]",7,47.22,15.57,2.52,52.2
Patagonia night 1086,Patagonia,6,night,1.03,22x36x28,42,22,3.4,130,44,264,False,False,False,0.0,"[""foldable"", ""car-camping"", ""windproof""]",3,131.35,65.55,9.41,133.91
Stansport night 1087,Stansport,6,night,1.14,30x33x16,34,7,3.6,12,293,5860,False,True,False,0.0,"[""windproof"", ""eco-friendly""]",7,46.89,13.39,8.76,49.26
Ozark Trail camp 1088,Ozark Trail,3,camp,4.51,47x34x13,89,10,2.9,25,200,2000,True,True,True,12.48,"[""backpacking"", ""4-season"", ""car-camping""]",1,0.0,49.1,15.51,136.61
MSR outdoor 1089,MSR,2,outdoor,0.13,36x22x5,70,13,4.5,29,518,6216,True,False,True,19.84,"[""4-season""]",6,271.01,95.31,4.88,293.84
